epoch,lr,train_loss,train_aux_loss,grad_norm_mean,grad_norm_max,val_auc_roc,val_auc_pr,val_f1,val_accuracy,val_precision,val_recall,val_brier,val_ece,epoch_s
35,0.0002949399852039266,0.05099038830325927,,0.09595948853242545,0.16342699527740479,0.7717251019720571,0.5602406123455635,0.5436179981634527,0.7791111111111111,0.5004226542688082,0.5949748743718593,0.20478728413581848,0.2566972726980845,3.811656600002607
36,0.00029424736184684034,0.05076619072092904,,0.09553580574783278,0.18432235717773438,0.7716149936558685,0.5601246283730139,0.5452881976212259,0.7791111111111111,0.5004198152812762,0.5989949748743718,0.20691050589084625,0.26003880242506666,4.5107577000017045
37,0.00029351125626051074,0.0509766178826491,,0.09024107373423046,0.13884738087654114,0.7718402282453638,0.5608950695726621,0.5449615906009941,0.7762222222222223,0.49507389162561577,0.6060301507537689,0.20685331523418427,0.26013464232948086,3.9458010000016657
38,0.0002927318926698303,0.05079592470033669,,0.08757872879505157,0.13275745511054993,0.772295572011269,0.5624367695004783,0.5452881976212259,0.7791111111111111,0.5004198152812762,0.5989949748743718,0.20434632897377014,0.25563014631138914,4.9292949000009685
39,0.0002919095084764985,0.05073090555307306,,0.09239949699905184,0.14214719831943512,0.772563674291572,0.5629500409103783,0.5454545454545454,0.7777777777777778,0.4979253112033195,0.6030150753768844,0.20507247745990753,0.2579951308303409,4.32283489999827
40,0.0002910443541867074,0.050699350228648125,,0.08985915577705995,0.12777552008628845,0.7722551416139184,0.5608218320718649,0.5406376290974405,0.7726666666666666,0.48863636363636365,0.6050251256281407,0.20570342242717743,0.2575444106128481,4.065684799999872
41,0.0002901366933348344,0.05070742325466356,,0.09011466028513732,0.12286633998155594,0.7731241084165478,0.5618918242740231,0.5428443248093315,0.7735555555555556,0.49027552674230146,0.6080402010050251,0.20700234174728394,0.26031587050358457,3.8986365999953705
42,0.0002891868024031679,0.05062823066556895,,0.08847884990182923,0.13689763844013214,0.7728604506125492,0.5610223789034321,0.5433318365514145,0.774,0.49107142857142855,0.6080402010050251,0.20669935643672943,0.259699727025297,4.6854536999962875
43,0.0002881949707376874,0.050593422886766035,,0.08982181894006552,0.13755927979946136,0.7728370812693999,0.5617975680560229,0.541814946619217,0.7711111111111111,0.4860335195530726,0.6120603015075377,0.2081567794084549,0.26281784872876274,4.100976300003822
44,0.0002871615004599262,0.05049174237582418,,0.08724554591340783,0.13423308730125427,0.7732210266740264,0.5607719489829416,0.5434298440979956,0.7722222222222223,0.488,0.6130653266331658,0.20637620985507965,0.25991549515061907,3.9787240000005113
45,0.00028608670637494255,0.05054261383635027,,0.08544455123720346,0.12201595306396484,0.7736922845325056,0.5610029018652233,0.5428571428571428,0.7724444444444445,0.4883534136546185,0.6110552763819096,0.2070259302854538,0.26124413929382956,3.9086966999966535
46,0.0002849709158754263,0.050403400519747794,,0.08520156761378418,0.14728371798992157,0.7738082710270324,0.5615832833894785,0.5421310744538564,0.7717777777777778,0.48717948717948717,0.6110552763819096,0.205542653799057,0.2585256816744805,4.7645086999982595
47,0.0002838144688419726,0.050375046415461436,,0.08447041560286357,0.13331730663776398,0.7738161563882179,0.5614725734688243,0.5461883408071749,0.7751111111111111,0.4931174089068826,0.6120603015075377,0.2078900784254074,0.26256915191147057,3.9397671000042465
48,0.00028261771753955065,0.05047596526550658,,0.08555956718362408,0.1368451714515686,0.7741721446031871,0.5613795322348518,0.5431654676258992,0.7742222222222223,0.49145646867371845,0.607035175879397,0.2060225009918213,0.25917822525236345,4.28930119999859
49,0.0002813810265102002,0.05039777257192282,,0.0821796566431905,0.1269102394580841,0.7740438282711704,0.5625342821304928,0.5440070765148165,0.7708888888888888,0.48578199052132703,0.6180904522613065,0.20822392404079437,0.2631612400876151,3.8843116000061855
50,0.0002801047724619891,0.05040222438581196,,0.08237220291738157,0.1369190514087677,0.7742998874543904,0.5612413240202775,0.5454545454545454,0.7755555555555556,0.4938875305623472,0.6090452261306533,0.20537109673023224,0.25818455680211383,4.056577000003017
51,0.00027878934415426367,0.050581181352889096,,0.08162366557452413,0.11490926146507263,0.7745843339378777,0.5620473184117067,0.542492294143549,0.7691111111111111,0.4827586206896552,0.6190954773869347,0.20725809037685394,0.2609883176220788,3.8875817000007373
52,0.0002774351422792292,0.05012608117159502,,0.08432702522402928,0.14919498562812805,0.774653725116309,0.5618135688305617,0.5466063348416289,0.7773333333333333,0.497119341563786,0.607035175879397,0.2025519460439682,0.25294879961013794,4.660036400004174
53,0.00027604257933989544,0.05043813498851694,,0.080752228697141,0.12110991030931473,0.7746912881095922,0.5621319785246298,0.5448028673835126,0.7742222222222223,0.49151172190784154,0.6110552763819096,0.20501278340816498,0.25768810271554526,3.8931730999975116
54,0.00027461207952442365,0.050157831958782526,,0.08421572398992232,0.12352113425731659,0.7750631904171357,0.5610876787523539,0.5439144003566652,0.7726666666666666,0.48878205128205127,0.6130653266331658,0.20294569432735443,0.25421308198240067,3.996057700001984
55,0.0002731440785769153,0.050256674396403044,,0.08270856811676497,0.13424034416675568,0.7752442669839927,0.5620396249654338,0.5455349248452697,0.7715555555555556,0.48697711128650356,0.6201005025125628,0.20377767086029053,0.2556529199017419,3.961961399996653
56,0.00027163902366467965,0.050362937750271806,,0.08514715142456102,0.14081454277038574,0.7749906450942301,0.5616383431864603,0.5422842197035745,0.7666666666666667,0.47882986913010006,0.6251256281407035,0.20850130915641785,0.2631329043176439,4.31569909999962
57,0.00027009737324202297,0.05027698720862836,,0.08003236794913257,0.1300279051065445,0.7750729395909648,0.5608286741841312,0.5435356200527705,0.7693333333333333,0.4831899921813917,0.6211055276381909,0.20714598894119263,0.2614939014779197,3.9078797999973176
58,0.00026851959691059815,0.050245487257654285,,0.08164196847765534,0.1383177787065506,0.775431651839798,0.5612450146840958,0.5419018671298307,0.7655555555555555,0.47706422018348627,0.6271356783919598,0.20801250636577606,0.2626988614930047,4.231045100001211
59,0.0002669061752763602,0.05031954188957626,,0.08167814665738447,0.12810276448726654,0.7750462727331378,0.560545531926542,0.5436893203883495,0.7702222222222223,0.4846577498033045,0.6190954773869347,0.20584113895893097,0.2589541991551717,3.9667977999997674
60,0.0002652575998031682,0.05023396866005144,,0.07891113140884741,0.12261750549077988,0.775213442390268,0.5610086855570104,0.5432967032967033,0.7691111111111111,0.4828125,0.6211055276381909,0.20371703803539276,0.2552864208817482,4.372749400004977
61,0.00026357437266308164,0.050274078998668696,,0.08002638412110599,0.14067116379737854,0.7751516498326152,0.5612402314529535,0.5431449846692948,0.7682222222222223,0.4813664596273292,0.6231155778894473,0.20544685423374176,0.25890602658854595,3.9158574000030058
62,0.000261857006583393,0.05008284002542496,,0.07558022848801849,0.13105903565883636,0.7753254145191004,0.5605923993994111,0.5428194993412385,0.7686666666666667,0.48205928237129486,0.6211055276381909,0.20258693397045135,0.25385790179835427,4.275963699998101
63,0.0002601060246904468,0.05020777697180524,,0.08105684918018034,0.12283837050199509,0.7758012602240876,0.5602908875644605,0.5432967032967033,0.7691111111111111,0.4828125,0.6211055276381909,0.20578700304031372,0.2592545024222798,3.950510000002396
64,0.0002583219603502897,0.05006329305929902,,0.07596164224324403,0.10732422769069672,0.7760395415020896,0.5597406333260412,0.5425672695191883,0.7695555555555555,0.4834905660377358,0.6180904522613065,0.2023841142654419,0.2537722055580881,4.062881099998776
65,0.0002565053570062023,0.05014829374389884,,0.08040206672416793,0.12752434611320496,0.7759681431408111,0.5596197311314439,0.5375053579082726,0.7602222222222222,0.46860986547085204,0.6301507537688442,0.20895567536354065,0.26420279900895227,3.9810073999979068
66,0.00025465676801316107,0.050161571230417416,,0.0790527928850533,0.12598371505737305,0.7763390418569309,0.558825885133124,0.5422842197035745,0.7666666666666667,0.47882986913010006,0.6251256281407035,0.20661918818950653,0.2607806187735664,4.414493299998867
67,0.000252776756469281,0.0501051681737105,,0.07962171627599517,0.12005185335874557,0.7759236983777661,0.5585025100925927,0.5436212187637002,0.7686666666666667,0.4821150855365474,0.6231155778894473,0.20563927292823792,0.2586823674970202,3.7499969999989844
68,0.00025086589504429044,0.049942492932817086,,0.07671659918111047,0.1400076150894165,0.775798679560427,0.5589702153842053,0.541648495420846,0.7664444444444445,0.47842835130970723,0.6241206030150753,0.20358018577098846,0.2553104926811324,4.314126800003578
69,0.0002489247658050903,0.05010420327753196,,0.07545487766648516,0.11980956792831421,0.776242410339859,0.559088090725322,0.5447227191413238,0.7737777777777778,0.49073327961321517,0.6120603015075377,0.20301027595996857,0.25418058347039746,3.9601146999993944
70,0.00024695396003845103,0.049997826739225856,,0.07662412763377767,0.1281948834657669,0.7761049183148266,0.5592506315721535,0.5375697724345213,0.7606666666666667,0.46926536731634183,0.629145728643216,0.20596995949745178,0.25978274742099977,4.389123100001598
71,0.00024495407807090085,0.049978631606072556,,0.07597968235243986,0.1029072254896164,0.7765434877669375,0.5585943717274312,0.5417766051011433,0.7684444444444445,0.48162627052384677,0.6190954773869347,0.20636187493801117,0.26001092014710103,3.750981299999694
72,0.00024292572908586022,0.04992736144750207,,0.07786871759611884,0.12335806339979172,0.7764157449157342,0.559075676595933,0.536711034778875,0.7602222222222222,0.46851574212893554,0.628140703517588,0.20558682084083557,0.25890013562308417,4.590313900000183
73,0.0002408695309380792,0.05003013825159014,,0.07628289210023703,0.12324512749910355,0.7768518770743876,0.5589636400401068,0.5450490633363069,0.7733333333333333,0.48997594226142743,0.614070351758794,0.20291148126125336,0.2543850162426631,3.9224114999960875
74,0.00023878610996543221,0.050084222200108164,,0.07827406316811655,0.12833237648010254,0.776446999620069,0.5574899296040068,0.5429583702391497,0.7706666666666667,0.48535233570863023,0.6160804020100502,0.20508554577827454,0.2572079812751876,4.224848600002588
75,0.0002366761007981303,0.04998110050772443,,0.080271112928052,0.13810445368289948,0.7765399035118531,0.5586137436025647,0.5458612975391499,0.7744444444444445,0.49193548387096775,0.6130653266331658,0.20239371061325073,0.2534481862121158,3.915849700002582
76,0.00023454014616540588,0.049931637206931175,,0.07614739367991318,0.11983421444892883,0.7763443465544556,0.5571717403740085,0.5315699658703071,0.756,0.4618235730170497,0.6261306532663317,0.20673620700836182,0.2602915788557794,4.663159700001415
77,0.00023237889669973152,0.04980425789584348,,0.07858461748670649,0.1422252058982849,0.7764350998931893,0.5582048059654738,0.5415194346289752,0.7693333333333333,0.4830575256107171,0.6160804020100502,0.20475630462169647,0.2572463605536355,3.8569690000003902
78,0.00023019301073863091,0.04991268748302519,,0.0780222921827693,0.12653978168964386,0.7764414081821374,0.5579264447138825,0.5338474721508141,0.7582222222222222,0.4652725914861837,0.6261306532663317,0.20705564320087433,0.26095629454983604,4.0282896000062465
79,0.00022798315412414304,0.049761658603394474,,0.0755773444234589,0.11018151789903641,0.7765691510333408,0.5577307504790403,0.5455349248452697,0.7715555555555556,0.48697711128650356,0.6201005025125628,0.2028912901878357,0.25426097126801805,3.9437317999982042
80,0.00022574999999999996,0.049867133115544734,,0.07591233154137929,0.11293593794107437,0.7765224123470419,0.5571075022388304,0.5467497773820125,0.7737777777777778,0.4908073541167066,0.6170854271356784,0.20270651578903198,0.25353419802586236,4.754780199997185
81,0.00022349422860658106,0.04991662410306342,,0.07828943362390553,0.13663026690483093,0.7766470010537709,0.557683958290986,0.5439367311072056,0.7693333333333333,0.48321623731459795,0.6221105527638191,0.20338186621665955,0.2548751164939668,4.276493299999856
82,0.00022121652707370474,0.04980718459428093,,0.0765493398555267,0.12294913083314896,0.7765466419114115,0.5572914663693099,0.5417032484635645,0.768,0.4809041309431021,0.6201005025125628,0.20540939271450043,0.2579946917295456,4.029406699999527
83,0.00021891758921132267,0.049852528137925234,,0.0783646058889083,0.14625485241413116,0.776600549107879,0.5577759408654912,0.534763948497854,0.7591111111111111,0.4666666666666667,0.6261306532663317,0.20550447702407837,0.2587467246254285,3.92898779999814
84,0.00021659811529817796,0.05000795469975766,,0.07758123211470651,0.14930269122123718,0.7765700112545609,0.557274090988775,0.5358202628232301,0.7566666666666667,0.4633431085043988,0.6351758793969849,0.20743206143379211,0.2619140523937013,4.141131999997015
85,0.00021425881186849384,0.04972030677729183,,0.0770217390432034,0.11781417578458786,0.7767280052186754,0.5576813682418499,0.5389948006932409,0.7635555555555555,0.4737242955064737,0.6251256281407035,0.204057976603508,0.25635472825500694,3.876345999997284
86,0.00021190039149675635,0.04982937334312333,,0.08025194626347518,0.14870986342430115,0.7765774665051363,0.557564277542665,0.5365434221840069,0.7604444444444445,0.46882043576258453,0.6271356783919598,0.20522677898406982,0.25825998820861173,3.972206799997366
87,0.00020952357258065713,0.04968013297076578,,0.07478426180687951,0.13432492315769196,0.7768808378554684,0.557778871396302,0.5368375700129254,0.7611111111111111,0.4698340874811463,0.6261306532663317,0.2034127563238144,0.25471393325593733,3.9621460999987903
88,0.00020712907912226296,0.04977548885860561,,0.07863796782898314,0.11593830585479736,0.7768481494491001,0.5577111737401313,0.5366262034323985,0.754,0.4598278335724534,0.6442211055276382,0.2081056833267212,0.26324983056386314,4.920201000000816
89,0.00020471764050747707,0.04990983188704208,,0.07483636426888866,0.11951721459627151,0.776894171284382,0.557472034768139,0.5396551724137931,0.7626666666666667,0.47245283018867923,0.629145728643216,0.20475463569164276,0.2570487855739064,4.102911699999822
90,0.0002022899912838618,0.049770225299361315,,0.07537365014906283,0.11643059551715851,0.7768302281736787,0.5574733163701635,0.5397653194263363,0.7646666666666667,0.47549770290964777,0.6241206030150753,0.20655885338783264,0.2599295802182621,4.286131100001512
91,0.00019984687093688774,0.04957139101109387,,0.0756930551595158,0.12697094678878784,0.7767050659861361,0.5570232716674847,0.5393258426966292,0.7631111111111111,0.47308567096285065,0.6271356783919598,0.2037000060081482,0.2548395769132509,3.971059700001206
92,0.00019738902366467966,0.04961204239063793,,0.07434532060115426,0.1146293431520462,0.7768548878486584,0.5575635287431924,0.5363984674329502,0.758,0.465288035450517,0.6331658291457286,0.2060271054506302,0.25976675279935196,4.10487980000471
93,0.0001949171981513264,0.04993120820066075,,0.07888878559992638,0.14500170946121216,0.7772303744112861,0.557894118913468,0.5402348847324924,0.7651111111111111,0.4762269938650307,0.6241206030150753,0.20592418313026428,0.2594214400649071,3.8397299999996903
94,0.00019243214733882436,0.0495316759671694,,0.07639163042660113,0.11560772359371185,0.7771787611380726,0.5582682202813614,0.5401396160558464,0.7657777777777778,0.4772552043176561,0.6221105527638191,0.2046709805727005,0.25720496352513633,4.017995300004259
95,0.0001899346281977243,0.04970939107883124,,0.07844229916363586,0.11524731665849686,0.7774167556756679,0.5581151303159673,0.5400953619419159,0.7642222222222222,0.47484756097560976,0.6261306532663317,0.20495520532131195,0.25756538398398293,3.9511255000034
96,0.00018742540149655062,0.04975690126970962,,0.07543143924371695,0.11209937930107117,0.7773542462669983,0.5578912275897931,0.5397236614853195,0.7631111111111111,0.47312641937925815,0.628140703517588,0.2040330171585083,0.2557922602560786,4.398449599997548
97,0.00018490523157006395,0.04959183650804155,,0.0766072255777724,0.11716210097074509,0.7773651424024545,0.5575265101765187,0.540962288686606,0.7646666666666667,0.47560975609756095,0.6271356783919598,0.20222154259681702,0.25317878098620306,3.9392358000040986
98,0.00018237488608643723,0.049726979002172565,,0.08049424447947079,0.12253344058990479,0.7772977584068703,0.5569618083558463,0.5426695842450766,0.7677777777777778,0.4806201550387597,0.6231155778894473,0.2030325084924698,0.25405572932958603,4.189620400000422
99,0.0001798351358134169,0.04960020272820084,,0.07651798680056761,0.13022221624851227,0.7775810579287307,0.5573885227558929,0.5383626232318903,0.7606666666666667,0.4693572496263079,0.6311557788944724,0.20564088225364685,0.2584261536002159,3.957630099997914
100,0.00017728675438353917,0.04970225563019882,,0.07847761799707825,0.12954235076904297,0.7775024910572835,0.5580007456447282,0.5433929350196249,0.7673333333333333,0.47996918335901384,0.6261306532663317,0.20444129407405853,0.25667033764388825,4.024975500004075
101,0.00017473051805847427,0.049661036442827294,,0.07543351487429054,0.1271105408668518,0.7773217012308331,0.5587320961914171,0.5388513513513513,0.7573333333333333,0.4646758922068463,0.6412060301507537,0.20696091651916504,0.2607606125275294,4.056905099998403
102,0.00017216720549256972,0.04953961892996305,,0.0770286923205411,0.114376962184906,0.7775948214682542,0.5580978118402791,0.5404018811457888,0.7611111111111111,0.47023809523809523,0.6351758793969849,0.20555786788463593,0.2585689405997594,4.851514199996018
103,0.0001695975974956644,0.049399890603474626,,0.07915869056258673,0.12067046016454697,0.777753675653589,0.5580540708217353,0.5442536327608983,0.77,0.4843260188087774,0.6211055276381909,0.20067963004112244,0.24990061512258316,4.106485799995426
104,0.00016702247679524653,0.04961293370083526,,0.07792540207321261,0.10978716611862183,0.7777697331163664,0.5585288047402096,0.5397236614853195,0.7631111111111111,0.47312641937925815,0.628140703517588,0.2048366814851761,0.25717337850729627,4.364323199995852
105,0.00016444262779802724,0.04975420650508669,,0.07302385766381099,0.11849363148212433,0.7776511659581788,0.5582042249298405,0.5426961421759862,0.7655555555555555,0.4771341463414634,0.629145728643216,0.20549166202545166,0.258034474518564,3.7398746000035317
106,0.00016185883635100258,0.049800179806756384,,0.0763503210504114,0.12197816371917725,0.777862063527337,0.5581076801393414,0.5468197879858657,0.772,0.48778565799842394,0.6221105527638191,0.20283959805965424,0.25376370418734023,4.324433800000406
107,0.00015927188950207717,0.049599821782774396,,0.07621704630645705,0.13577449321746826,0.7777955397529732,0.5580630261703916,0.544259421560035,0.7688888888888888,0.4825174825174825,0.6241206030150753,0.2042762041091919,0.25596081863509285,4.014655400002084
108,0.0001566825752603214,0.04961399517861413,,0.07471572911297833,0.1040044054389,0.7779381931053269,0.5581951855556491,0.543572044866264,0.7648888888888888,0.47619047619047616,0.6331658291457286,0.20464475452899933,0.2566065598262681,4.098326899998938
109,0.0001540916823559366,0.04973502572119972,,0.07620467714689395,0.12754760682582855,0.7779565444913584,0.5584352911420252,0.5413469735720375,0.7608888888888888,0.4700222057735011,0.6381909547738693,0.2068093866109848,0.2604401634401745,3.9757457000014256
110,0.0001515,0.04937944570441305,,0.07657471800475944,0.10660994797945023,0.7780821367895111,0.5586132449590328,0.5381052631578948,0.7562222222222222,0.46304347826086956,0.6422110552763819,0.2060302495956421,0.2592554244730208,4.185621800002991
111,0.00014890831764406337,0.04971768012569274,,0.07658391772412959,0.11874572932720184,0.7780927461845606,0.5588196323931458,0.5414847161572053,0.7666666666666667,0.47876447876447875,0.6231155778894473,0.20283499360084534,0.25400203478336336,3.9496157000030507
112,0.00014631742473967862,0.049639146085138676,,0.0763812862612583,0.11974948644638062,0.7781512412275357,0.55839772952755,0.5442536327608983,0.77,0.4843260188087774,0.6211055276381909,0.20358465611934662,0.25486341964536247,4.346131099999184
113,0.00014372811049792283,0.049536062933412596,,0.07632103295605859,0.14989085495471954,0.7781192696721839,0.5574071352159155,0.5415959252971138,0.76,0.46877296105804556,0.6412060301507537,0.20633317530155182,0.2602138862013817,3.9386801999935415
114,0.00014114116364899738,0.04958100966465326,,0.07491200996769799,0.11352001130580902,0.7781556857038402,0.558177621496133,0.5426621160409556,0.7617777777777778,0.4714603409933284,0.6391959798994975,0.20675048232078552,0.2605887432098389,4.596067500002391
115,0.00013855737220197273,0.04958034486130432,,0.07543292213921193,0.11068838834762573,0.778190811403666,0.5582704507963822,0.541791684526361,0.7624444444444445,0.47234678624813153,0.6351758793969849,0.2063540518283844,0.25961469031042517,3.851663199995528
116,0.00013597752320475346,0.04947413260370125,,0.07218568836465294,0.11087666451931,0.7781608470311615,0.5587777435308716,0.5413276231263383,0.762,0.4716417910447761,0.6351758793969849,0.20468886196613312,0.25708863425254824,4.1527964000051725
