epoch,lr,train_loss,train_aux_loss,grad_norm_mean,grad_norm_max,val_auc_roc,val_auc_pr,val_f1,val_accuracy,val_precision,val_recall,val_brier,val_ece,epoch_s
16,0.00023999999999999998,0.051558038426770106,,0.10946695819313143,0.15907782316207886,0.7705005770650686,0.5584644965573313,0.5516912815626489,0.7908888888888889,0.5244565217391305,0.5819095477386935,0.20083056390285492,0.24755853699313268,4.058128299999225
17,0.00025499999999999996,0.05126557692333504,,0.11317710100132743,0.18872633576393127,0.7706799331894852,0.5558414945495614,0.5400619743249225,0.7691111111111111,0.4825949367088608,0.6130653266331658,0.20598575472831726,0.2593639207813475,3.899485399997502
18,0.00027,0.051117762509319514,,0.1095969346754345,0.16647519171237946,0.7709967813389343,0.5550401148962736,0.544874715261959,0.778,0.49833333333333335,0.6010050251256281,0.19874653220176697,0.24606630671024324,4.577895599999465
19,0.000285,0.05096310961209698,,0.10599384116537777,0.17403899133205414,0.7724935662621237,0.556729749625274,0.5516596540439458,0.7868888888888889,0.5157342657342657,0.592964824120603,0.20224449038505554,0.25079337953858905,3.9133113999996567
20,0.0003,0.05091303297215038,,0.10179078606543718,0.1475936770439148,0.7724868278625654,0.5587905541825293,0.5425246195165622,0.7728888888888888,0.4891041162227603,0.6090452261306533,0.2031497061252594,0.25426139620277616,4.246125800003938
21,0.00029997738273072406,0.050697916359813126,,0.09770064865365441,0.15699170529842377,0.7734661897217902,0.5577373675616469,0.5408071748878924,0.7724444444444445,0.4882591093117409,0.6060301507537689,0.2031351923942566,0.253646802716785,3.9548464999970747
22,0.0002999095378123357,0.05080198133249342,,0.09715968453221852,0.1518581658601761,0.7737325715596528,0.5596939360216266,0.5434198746642793,0.7733333333333333,0.48991121872477805,0.6100502512562814,0.20523759722709656,0.25604755863878464,4.144897400001355
23,0.00029979648591105414,0.050682691742240646,,0.08993167457757173,0.13344162702560425,0.774780177635682,0.5582240013461433,0.5466908431550317,0.7777777777777778,0.49793559042113955,0.6060301507537689,0.20232440531253815,0.2526874013741811,3.9476947000002838
24,0.0002996382614635839,0.050526618037694766,,0.08780030575063494,0.18174214661121368,0.7761106531229613,0.5578958441900421,0.546031746031746,0.7775555555555556,0.4975206611570248,0.6050251256281407,0.20387646555900574,0.2574558055334621,4.011698599999363
25,0.0002994349126666242,0.05051246299235909,,0.0937679501503338,0.18221332132816315,0.7759829102717581,0.5586680258790281,0.5401069518716578,0.7706666666666667,0.4851881505204163,0.6090452261306533,0.20178081095218658,0.2532076922920015,3.951819099995191
26,0.00029918650146218856,0.05053982681330339,,0.08271118662791488,0.13944026827812195,0.7776841411049542,0.561115456991292,0.5428948526176859,0.7691111111111111,0.48278560250391234,0.6201005025125628,0.20249637961387634,0.2548565144870016,4.87289939999755
27,0.0002988931035187363,0.050409723027252856,,0.09025897039675418,0.136427640914917,0.7782356862773211,0.5594623058104485,0.5385980479148181,0.7688888888888888,0.48212867355043687,0.6100502512562814,0.20344474911689758,0.2539925352533659,3.890197000000626
28,0.0002985548082081232,0.05028286396905228,,0.08488163747537283,0.12400088459253311,0.7787827869733832,0.5607868428499619,0.5431425976385105,0.7764444444444445,0.49544324772162385,0.6010050251256281,0.20262844860553741,0.2538895454141829,4.210222800000338
29,0.00029817171857837797,0.0503315634013694,,0.08482807837886575,0.15953277051448822,0.7786973383321745,0.5610737994462363,0.5433929350196249,0.7673333333333333,0.47996918335901384,0.6261306532663317,0.2039184272289276,0.2556674499313037,3.9005418000015197
30,0.00029774395132231286,0.05025107261759264,,0.08322723849136153,0.15019825100898743,0.7789313185040753,0.5604087648636547,0.5401023890784983,0.7604444444444445,0.469236471460341,0.6361809045226131,0.20851053297519684,0.26243636233939066,4.733303399996657
31,0.00029727163674197804,0.050122762397851475,,0.07877453982278153,0.10905348509550095,0.7793164108703289,0.5610003452123827,0.5469462169553327,0.7791111111111111,0.5004170141784821,0.6030150753768844,0.20162226259708405,0.2514246498213874,3.9043209000010393
32,0.0002967549187089701,0.05033283786457262,,0.07864495187445923,0.158159077167511,0.7795182761166748,0.5611959790613882,0.5423423423423424,0.7742222222222223,0.49142857142857144,0.6050251256281407,0.20504283905029297,0.2582874013053046,4.262353299993265
33,0.00029619395462060743,0.04995510051095927,,0.07683148193690512,0.12390530109405518,0.7788395615739182,0.5611669903473744,0.5367355917289925,0.766,0.47730829420970267,0.6130653266331658,0.2024095058441162,0.25305591426293056,3.9446035000000848
34,0.0002955889153519854,0.050110751280078185,,0.0745682265655494,0.11224883049726486,0.7793214288274468,0.5598443985146766,0.5421686746987951,0.7635555555555555,0.47404063205417607,0.6331658291457286,0.20655177533626556,0.2601054048405753,4.099194000002171
35,0.0002949399852039266,0.05003900021130656,,0.07678778796100322,0.12849856913089752,0.7809079634979461,0.5607520374542632,0.542558033682294,0.7766666666666666,0.49584026622296173,0.5989949748743718,0.2005225419998169,0.24859860286447732,3.917051899996295
36,0.00029424736184684034,0.04994997000436724,,0.07625558586032302,0.17738479375839233,0.7813178589093829,0.5637859010928216,0.5438441098317095,0.7711111111111111,0.48614410134600156,0.6170854271356784,0.2047104686498642,0.2577372222675217,4.245015100001183
37,0.00029351125626051074,0.05011305709679922,,0.07411323289996312,0.12219467759132385,0.7804519028810243,0.5611700103586363,0.5442651548190144,0.7677777777777778,0.48073959938366717,0.6271356783919598,0.2023562490940094,0.2524671859939894,3.9044891000012285
38,0.0002927318926698303,0.049980308998514106,,0.07241543957296713,0.1115211769938469,0.7808328375113801,0.5610863948729627,0.5424486148346738,0.7724444444444445,0.4883346741753821,0.6100502512562814,0.1979718804359436,0.24439051011535856,4.085692200002086
39,0.0002919095084764985,0.04995674019058546,,0.07310061888010413,0.1322353333234787,0.7823246044774514,0.5624675961841824,0.5425672695191883,0.7695555555555555,0.4834905660377358,0.6180904522613065,0.20529332756996155,0.2578644185529815,3.975177199994505
40,0.0002910443541867074,0.04994553322961301,,0.07019475157614108,0.11404282599687576,0.782003741962308,0.5649181398579384,0.5427675772503359,0.7731111111111111,0.4894991922455573,0.6090452261306533,0.20132535696029663,0.2517023257811864,4.265396900002088
41,0.0002901366933348344,0.049958639352777855,,0.06899346530805399,0.09322383254766464,0.7837396683847196,0.5649817974982766,0.5341196293176074,0.7542222222222222,0.45975344452501815,0.6371859296482412,0.2076912224292755,0.2620495887729856,3.95105329999933
42,0.0002891868024031679,0.049815575787682594,,0.0709781855068825,0.12700772285461426,0.7828688377694464,0.5648940154510074,0.5488414357110404,0.7793333333333333,0.5008291873963516,0.607035175879397,0.2019379585981369,0.25283379991849264,4.8001013999964925
43,0.0002881949707376874,0.049754212621921375,,0.07038154977339285,0.11051906645298004,0.7832183743252641,0.5649768768275836,0.54608999563128,0.7691111111111111,0.48299845440494593,0.628140703517588,0.20353184640407562,0.2560999817318386,3.919457700001658
44,0.0002871615004599262,0.04961920998714588,,0.06899095414045417,0.12005266547203064,0.782194854443401,0.564303554590505,0.5448804691023906,0.7757777777777778,0.49427168576104746,0.607035175879397,0.20016567409038544,0.2499463612304794,4.009305599996878
45,0.00028608670637494255,0.04980409614465855,,0.06847030030172548,0.11275146156549454,0.7832790199212898,0.5638566951040095,0.549618320610687,0.7771111111111111,0.4967532467532468,0.6150753768844222,0.2048194855451584,0.25658396726184424,3.8766931999998633
46,0.0002849709158754263,0.04961066012397224,,0.07243212528618766,0.11851008981466293,0.7832545036165135,0.5679594677346006,0.5490566037735849,0.7875555555555556,0.5173333333333333,0.5849246231155779,0.1954641342163086,0.241090168191327,4.357476699995459
47,0.0002838144688419726,0.04971524948875109,,0.06776160047746,0.11186560243368149,0.7836702772062882,0.5684615688661029,0.5448804691023906,0.7757777777777778,0.49427168576104746,0.607035175879397,0.2060217559337616,0.2604715288413895,3.8515819999956875
48,0.00028261771753955065,0.04963774785951332,,0.06858239189526182,0.11095837503671646,0.7834139312826615,0.5669607715908286,0.5324472243940579,0.7342222222222222,0.43570057581573896,0.6844221105527638,0.20826329290866852,0.26221253842115405,4.447146300000895
49,0.0002813810265102002,0.04949038507945744,,0.06697654599944751,0.10230744630098343,0.7841666248503574,0.5681594800269222,0.5379644588045234,0.7457777777777778,0.44969615124915596,0.6693467336683417,0.20969043672084808,0.26587832105159764,3.9544739999982994
50,0.0002801047724619891,0.049540181908710505,,0.0709948280343303,0.12061916291713715,0.7834255442691346,0.5684011999685165,0.5446808510638298,0.7622222222222222,0.47232472324723246,0.6432160804020101,0.2060864269733429,0.2594950263433986,4.168026200000895
51,0.00027878934415426367,0.04963396149285046,,0.06904550476206674,0.11527907848358154,0.7831915640972337,0.5677280984311422,0.5257367387033399,0.7317777777777777,0.4316129032258065,0.6723618090452261,0.21112143993377686,0.26672812624772396,3.9042483999946853
52,0.0002774351422792292,0.04947444230869964,,0.06841754917929202,0.11837134510278702,0.783860099355551,0.5670038286337047,0.5484016208914904,0.7771111111111111,0.4967373572593801,0.6120603015075377,0.20218269526958466,0.25169186240434643,4.262523899997177
53,0.00027604257933989544,0.04958447915168456,,0.0653520818385813,0.10211949795484543,0.7834635373730278,0.5682886957472072,0.5472340425531915,0.7635555555555555,0.4745387453874539,0.6462311557788945,0.2024180293083191,0.2540232375595305,4.035796899996058
54,0.00027461207952442365,0.04926049769108678,,0.06977337833355975,0.10681372135877609,0.7839745087778407,0.5683597740032681,0.5334394904458599,0.7395555555555555,0.4416611733684904,0.6733668341708543,0.20467108488082886,0.2588258913159371,4.131453000001784
55,0.0002731440785769153,0.04957234436347161,,0.06548352323380517,0.11635056883096695,0.783990852981025,0.5648983585793621,0.5427728613569321,0.7588888888888888,0.46734397677793904,0.6472361809045226,0.20397202670574188,0.25524147907892863,4.178158599999733
56,0.00027163902366467965,0.04949865021087505,,0.06864472561412388,0.12591224908828735,0.7838881999154115,0.5683644305468296,0.5332798716920609,0.7413333333333333,0.44362908605737156,0.6683417085427136,0.20801982283592224,0.2640633355644015,4.188459900004091
57,0.00027009737324202297,0.04920392768618501,,0.07115607621309197,0.1845315396785736,0.7824522039584512,0.5655423720895614,0.5278986941036803,0.7348888888888889,0.43537859007832896,0.6703517587939698,0.20797663927078247,0.26337158859438364,3.9631692999973893
58,0.00026851959691059815,0.049395915028857595,,0.06617845300539041,0.10974029451608658,0.7846014666771804,0.5652249200657786,0.5394957983193277,0.7564444444444445,0.4635379061371841,0.6452261306532663,0.20737668871879578,0.261292267077499,4.260071400000015
59,0.0002669061752763602,0.04924302939095615,,0.06788242336960486,0.12468044459819794,0.7846061978938917,0.5652754445196582,0.5358974358974359,0.7586666666666667,0.4661710037174721,0.6301507537688442,0.20413750410079956,0.2555942581693332,4.049403600001824
60,0.0002652575998031682,0.0493003315763709,,0.06860944334371591,0.09832625836133957,0.7858130882658656,0.565616917206492,0.544425087108014,0.7675555555555555,0.4803996925441968,0.628140703517588,0.19978748261928558,0.24769758461581332,4.249143999993976
61,0.00026357437266308164,0.04961307880319195,,0.06586363364332988,0.09316754341125488,0.7841104237306361,0.5688451436644005,0.5421372719374457,0.7657777777777778,0.4774292272379495,0.6271356783919598,0.20465518534183502,0.2583637996249729,3.96371000000363
62,0.000261857006583393,0.04921826711039484,,0.06229085916722262,0.11061182618141174,0.7844499243722176,0.5689291553710176,0.541095890410959,0.7617777777777778,0.47129008202833705,0.6351758793969849,0.198837012052536,0.24672322942813235,4.167265999996744
63,0.0002601060246904468,0.049236003033540865,,0.06845193006742148,0.1217743456363678,0.7841439723582248,0.5682103021659433,0.5416127641224666,0.7637777777777778,0.4743202416918429,0.6311557788944724,0.20199166238307953,0.25321784639358513,3.9971733999991557
64,0.0002583219603502897,0.049242579090742415,,0.06616939443313045,0.10425017029047012,0.7846641194560534,0.5688761447172984,0.5459459459459459,0.776,0.4946938775510204,0.6090452261306533,0.20005697011947632,0.24961212812529668,4.416670200000226
65,0.0002565053570062023,0.0492812299893962,,0.0673833740990103,0.1010037362575531,0.7853773862178223,0.5698923745189199,0.529482551143201,0.7393333333333333,0.44058744993324434,0.6633165829145728,0.20935574173927307,0.2652892879777485,3.829172900004778
66,0.00025465676801316107,0.04917997314974114,,0.06709944272850767,0.11119698733091354,0.7852100731904887,0.5695563535310257,0.5391605365642579,0.7633333333333333,0.4734042553191489,0.6261306532663317,0.20694081485271454,0.2594813681840897,4.10967559999699
67,0.000252776756469281,0.049118697505306314,,0.062488439642352823,0.09683535248041153,0.785424841755138,0.5703334586502785,0.5478577939835916,0.7795555555555556,0.5012510425354462,0.6040201005025125,0.20172031223773956,0.2524798577560319,3.7667708000008133
68,0.00025086589504429044,0.04908201967676481,,0.06410644060851615,0.11142082512378693,0.7858437694893872,0.5697002684190439,0.5378006872852233,0.7608888888888888,0.4696174043510878,0.629145728643216,0.20334994792938232,0.25433287958304085,4.066633599999477
69,0.0002489247658050903,0.04930024285927231,,0.06270034376669813,0.10220944881439209,0.786048788880207,0.5685225932966324,0.5364047716988893,0.7495555555555555,0.45403899721448465,0.6552763819095477,0.2053743153810501,0.25699787180291284,3.8301395000016782
70,0.00024695396003845103,0.0491881227971595,,0.06431226294349741,0.10785108059644699,0.7842517867511595,0.5675471802856752,0.5279866332497911,0.7488888888888889,0.4517512508934953,0.6351758793969849,0.20372821390628815,0.2564075320031908,4.0475282999977935
71,0.00024495407807090085,0.04914035064018803,,0.06319150705764323,0.102176733314991,0.7827355034803117,0.5680570037296616,0.5431111111111111,0.7715555555555556,0.48685258964143424,0.614070351758794,0.20635421574115753,0.2596458296775818,3.8075143000023672
72,0.00024292572908586022,0.049026961587829355,,0.06431726021347223,0.11039967834949493,0.7839509960644879,0.5697453539901792,0.5408749447635881,0.7691111111111111,0.48264984227129337,0.6150753768844222,0.20410814881324768,0.2577244335545434,4.356060800004343
73,0.0002408695309380792,0.049078057853528013,,0.06301179100517873,0.10096316039562225,0.7839197413601531,0.5693572503483958,0.5394853593611357,0.7693333333333333,0.482922954725973,0.6110552763819096,0.20404891669750214,0.25767898507912956,3.7898816999950213
74,0.00023878610996543221,0.049117111773402604,,0.06366858438209251,0.1065123975276947,0.7854291428612392,0.5712249588459186,0.5349032800672834,0.7542222222222222,0.4598698481561822,0.6391959798994975,0.2061605155467987,0.2588986395663685,3.9524547000037273
75,0.0002366761007981303,0.04893342046825974,,0.06618752183369649,0.1378723382949829,0.7845542978802715,0.5710592521047331,0.540724946695096,0.7606666666666667,0.4696296296296296,0.6371859296482412,0.20277614891529083,0.25335739823844694,3.787103799993929
76,0.00023454014616540588,0.04906596358359596,,0.06276780224324745,0.08997142314910889,0.7846850515057455,0.569755244315568,0.5434494927216585,0.77,0.48427672955974843,0.6190954773869347,0.2022833377122879,0.25174076464441086,4.498498100001598
77,0.00023237889669973152,0.0489163808984521,,0.0638899010732586,0.09720638394355774,0.7836863346690658,0.5691329604936489,0.542896050839764,0.7762222222222223,0.49503311258278143,0.6010050251256281,0.20287519693374634,0.2548369076119529,3.708704900003795
78,0.00023019301073863091,0.04908865340697913,,0.06340492208614762,0.12790384888648987,0.7855317959268525,0.5686931759541008,0.5303210463733651,0.7366666666666667,0.43782722513089006,0.6723618090452261,0.20996004343032837,0.26665654925505317,4.360961700003827
79,0.00022798315412414304,0.049008083794219996,,0.0618897758792212,0.09458327293395996,0.7859034114939891,0.5686442616140611,0.5364406779661017,0.7568888888888889,0.46373626373626375,0.6361809045226131,0.2046826332807541,0.2565399418142107,4.14700439999433
80,0.00022574999999999996,0.0488770844667782,,0.0632890031017639,0.11107709258794785,0.7853279234976595,0.5670280523943615,0.5384949978251413,0.7642222222222222,0.4746932515337423,0.6221105527638191,0.2020726203918457,0.25164618073569406,4.427144100001897
81,0.00022349422860658106,0.04911473131290189,,0.06689489108544809,0.1131054162979126,0.7840057634821755,0.5665021074389629,0.5338842975206611,0.7493333333333333,0.4533333333333333,0.6492462311557788,0.20722897350788116,0.25996875002649095,3.9158511999994516
82,0.00022121652707370474,0.04878788542600326,,0.06400955440821471,0.1094612404704094,0.7810738428232461,0.5630650255107755,0.5335673541026766,0.7637777777777778,0.4735202492211838,0.6110552763819096,0.20212166011333466,0.25253425319989525,4.29565569999977
83,0.00021891758921132267,0.0488069083219693,,0.06580089828298416,0.09920275211334229,0.7835707782851491,0.5675161728867116,0.533816425120773,0.7426666666666667,0.445265278710544,0.6663316582914572,0.20473971962928772,0.2572136651807361,4.04733159999887
84,0.00021659811529817796,0.048831293980280556,,0.06430167695622385,0.128586083650589,0.7835664771790478,0.5677992169217889,0.528857961522718,0.7442222222222222,0.44613259668508287,0.6492462311557788,0.20734448730945587,0.2623131194048458,4.1353311999992
85,0.00021425881186849384,0.04877962894093843,,0.06401286821490453,0.11475817859172821,0.7803727625287635,0.565142159591058,0.5380269448066058,0.7637777777777778,0.47396630934150075,0.6221105527638191,0.2054377645254135,0.2572834986779425,3.97327740000037
86,0.00021190039149675635,0.048973409114060576,,0.0651399076996762,0.09078093618154526,0.7826294095298174,0.5678319344582551,0.5481682496607869,0.778,0.49835526315789475,0.6090452261306533,0.20175738632678986,0.25135172116756443,4.172719499998493
87,0.00020952357258065713,0.048850448365196766,,0.06188132314954275,0.098903127014637,0.7824109133398806,0.5680618188898595,0.5358333333333334,0.7524444444444445,0.4576512455516014,0.6462311557788945,0.20466335117816925,0.2563261032104492,3.9369633000023896
88,0.00020712907912226296,0.048896059623838944,,0.06557058354402766,0.11488854885101318,0.7826450368819848,0.5678713107013361,0.5266507557677009,0.7355555555555555,0.4358130348913759,0.6653266331658292,0.21158501505851746,0.27011889515982734,4.134641999997257
89,0.00020471764050747707,0.04871621930304869,,0.06353376552830507,0.1063266396522522,0.784264690069463,0.5688219364849366,0.5306122448979592,0.7444444444444445,0.44673539518900346,0.6532663316582915,0.20419199764728546,0.25358555173873903,4.0259359999981825
