epoch,lr,train_loss,train_aux_loss,grad_norm_mean,grad_norm_max,val_auc_roc,val_auc_pr,val_f1,val_accuracy,val_precision,val_recall,val_brier,val_ece,epoch_s
12,0.00017999999999999998,0.051634187085760966,,0.11317263571200548,0.17951838672161102,0.7697625072581166,0.5552135474935765,0.5448028673835126,0.7742222222222223,0.49151172190784154,0.6110552763819096,0.20623691380023956,0.2554283243815104,4.613810399998329
13,0.000195,0.051616912960638237,,0.108302748589604,0.15664033591747284,0.7706155599681719,0.5562282115851079,0.5408749447635881,0.7691111111111111,0.48264984227129337,0.6150753768844222,0.2075500190258026,0.2578400195174747,3.8699027999973623
14,0.00020999999999999998,0.051506177326779305,,0.10242649333344565,0.14481095969676971,0.7707818694040818,0.5553018689899287,0.5459435230838189,0.7748888888888888,0.49271844660194175,0.6120603015075377,0.20552103221416473,0.25457128126753703,4.11946309999621
15,0.000225,0.05123643264358426,,0.10139782993513861,0.16663075983524323,0.7716423773647123,0.5550587740101275,0.5459435230838189,0.7748888888888888,0.49271844660194175,0.6120603015075377,0.20785517990589142,0.2587921355697843,3.9105995999998413
16,0.00023999999999999998,0.05108385142168881,,0.0928589951844863,0.1558554470539093,0.7728137119262504,0.5549443260636501,0.5450490633363069,0.7733333333333333,0.48997594226142743,0.614070351758794,0.20502066612243652,0.2571186687548955,4.056559100004961
17,0.00025499999999999996,0.051106479202891575,,0.09543262891195438,0.17750920355319977,0.7733122101233701,0.5555493814717696,0.5492321589882565,0.7782222222222223,0.49876948318293685,0.6110552763819096,0.20442917943000793,0.2551290273732609,4.028619699995033
18,0.00027,0.05077472099183518,,0.091114395102601,0.1468520313501358,0.7734981612771418,0.5536002164200006,0.546448087431694,0.7786666666666666,0.4995836802664446,0.6030150753768844,0.19933733344078064,0.24673299167553586,4.927703900000779
19,0.000285,0.05107149720927815,,0.09008477761605639,0.1969372034072876,0.7740517136323558,0.5546888087957,0.5428067078552515,0.7697777777777778,0.4838709677419355,0.6180904522613065,0.21051809191703796,0.26506561176644433,3.9462906000044313
20,0.0003,0.050609396793592124,,0.08602111542850364,0.12641330063343048,0.7749983870852121,0.55580269934131,0.5518485121731289,0.7791111111111111,0.5004088307440719,0.6150753768844222,0.20587711036205292,0.2580790603823132,4.239001100002497
21,0.00029997738273072406,0.05064220450542591,,0.08339192842443784,0.12393884360790253,0.7759067806937684,0.5553941931346622,0.5378296584522265,0.7624444444444445,0.47192716236722304,0.6251256281407035,0.20853453874588013,0.2643462742235925,3.8922793999954592
22,0.0002999095378123357,0.050324615091085434,,0.08036168204781449,0.13179689645767212,0.7752160230539287,0.5513080395615403,0.5508707607699358,0.7822222222222223,0.506318449873631,0.6040201005025125,0.1956111043691635,0.2417360312011507,4.274523000000045
23,0.00029979648591105414,0.050400404512514305,,0.0833007763657305,0.16768573224544525,0.7765070717352812,0.5562056853228814,0.5477990217874611,0.774,0.49122807017543857,0.6190954773869347,0.20485033094882965,0.2586214806371264,3.9348548999987543
24,0.0002996382614635839,0.05040448333746121,,0.08196181063482791,0.12604334950447083,0.7767105140538643,0.5576155687750113,0.5517241379310345,0.7833333333333333,0.5084745762711864,0.6030150753768844,0.200254887342453,0.25057707654767564,4.832466200001363
25,0.0002994349126666242,0.05025299551126398,,0.07457912234980384,0.11725311726331711,0.7764326625997319,0.5585425484752008,0.552069122328331,0.7811111111111111,0.5041528239202658,0.6100502512562814,0.19940941035747528,0.24857939887046812,4.438975999997638
26,0.00029918650146218856,0.05043064867272789,,0.0789106451894766,0.12590084969997406,0.7772487257973175,0.5596230547632792,0.5452151009657594,0.7697777777777778,0.48402182385035075,0.6241206030150753,0.2044149786233902,0.25735532798369726,4.523296100000152
27,0.0002988931035187363,0.05003423234562815,,0.07632961965821407,0.13932687044143677,0.7773043534362254,0.557758707439571,0.5434880576836413,0.7748888888888888,0.49264705882352944,0.6060301507537689,0.20295581221580505,0.25453391813569604,3.9412647999997716
28,0.0002985548082081232,0.05018035469599712,,0.07406868192332762,0.12312579900026321,0.7775875095878824,0.5612470130738579,0.5418502202643172,0.7688888888888888,0.4823529411764706,0.6180904522613065,0.20592154562473297,0.2594083937207858,4.159025000000838
29,0.00029817171857837797,0.049900229974293414,,0.07245606381768062,0.11302340775728226,0.7774372576147499,0.559886133096483,0.5466120964074579,0.7784444444444445,0.49916943521594687,0.6040201005025125,0.20398934185504913,0.25612380569510984,4.036906799999997
30,0.00029774395132231286,0.05000783811196869,,0.07341287731204504,0.10936514288187027,0.7785384841468398,0.5612120220478909,0.5455353176366059,0.7726666666666666,0.4888535031847134,0.6170854271356784,0.20344924926757812,0.2548651977645026,4.081532199998037
31,0.00029727163674197804,0.050134799270718185,,0.07465555546460328,0.13382050395011902,0.7788461566032732,0.563488349810805,0.5521074571560908,0.7851111111111111,0.5120274914089347,0.5989949748743718,0.20082758367061615,0.25107024726602767,3.9189384000055725
32,0.0002967549187089701,0.049764162918299805,,0.07238965872445224,0.11900782585144043,0.7781909547738693,0.5596008450569182,0.5401139850942569,0.7668888888888888,0.47900466562986005,0.6190954773869347,0.20322957634925842,0.25445507618453767,4.182032800003071
33,0.00029619395462060743,0.05005471725706701,,0.07750785718729467,0.15099623799324036,0.7785744700678857,0.5620698771772137,0.5263987391646966,0.7328888888888889,0.43292287751134156,0.671356783919598,0.2133801430463791,0.2713982230491109,4.014298299996881
34,0.0002955889153519854,0.0498980103911441,,0.06942691833332733,0.10695832222700119,0.7793579882293062,0.5619467935641642,0.5461919783686345,0.7762222222222223,0.4950980392156863,0.6090452261306533,0.2027328759431839,0.25495992455879846,4.243491200002609
35,0.0002949399852039266,0.04997821547734885,,0.07303266415809408,0.11801132559776306,0.7791220008745583,0.5614140740342631,0.5421633554083886,0.7695555555555555,0.48346456692913387,0.6170854271356784,0.2070527821779251,0.2611740907033285,4.000186199999007
36,0.00029424736184684034,0.049777531927382504,,0.06653215653366512,0.09907472133636475,0.7790002795718967,0.5610249831869479,0.5325153374233129,0.746,0.4489655172413793,0.6542713567839196,0.20851384103298187,0.2642997782693969,4.226775099996303
37,0.00029351125626051074,0.04968631948217934,,0.06842590164807108,0.1148243099451065,0.7794699603581388,0.5623681179084581,0.5479204339963833,0.7777777777777778,0.4979457682826623,0.6090452261306533,0.20258386433124542,0.2532456875311004,4.1107410000040545
38,0.0002927318926698303,0.049689033471139864,,0.06685228259475143,0.1140715628862381,0.7804865984702398,0.5625819135410987,0.5485765928603705,0.778,0.49835796387520526,0.6100502512562814,0.20221549272537231,0.2538876975178719,4.320856300000742
39,0.0002919095084764985,0.0496538161403603,,0.06773872268788608,0.11491818726062775,0.7808220847461272,0.5624217989873391,0.5462633451957295,0.7733333333333333,0.49002394253790904,0.6170854271356784,0.20369276404380798,0.2550931480791834,3.982722000000649
40,0.0002910443541867074,0.04955024511357884,,0.06607276035679711,0.10053097456693649,0.7816348504290352,0.562186224452166,0.5498871331828442,0.7784444444444445,0.49918032786885247,0.6120603015075377,0.1992679238319397,0.24770807547039458,4.975394499997492
41,0.0002901366933348344,0.049700236338892104,,0.06372227722112044,0.10103936493396759,0.7814661036996681,0.5593837565037494,0.54799459215863,0.7771111111111111,0.49673202614379086,0.6110552763819096,0.2017565369606018,0.25189788488547005,4.113087999998243
42,0.0002891868024031679,0.04966265289687816,,0.06839736196913837,0.12451990693807602,0.7810341292769124,0.55932633817061,0.54799459215863,0.7771111111111111,0.49673202614379086,0.6110552763819096,0.20313796401023865,0.255480889638265,4.231495100000757
43,0.0002881949707376874,0.049724315051679256,,0.0658150844183969,0.10977096855640411,0.7807068151026172,0.5639166106986182,0.5397631133671743,0.7582222222222222,0.4660336011687363,0.6412060301507537,0.20535343885421753,0.2592826497819688,3.8616821999967215
44,0.0002871615004599262,0.04952222886092869,,0.06534151535159276,0.12782657146453857,0.7804706843776658,0.5590821638694115,0.546028880866426,0.7764444444444445,0.4954954954954955,0.6080402010050251,0.2032087743282318,0.25459668334325153,4.241712499999267
45,0.00028608670637494255,0.04955324319041805,,0.06661788751313716,0.10468510538339615,0.7818294037950092,0.5614360969042709,0.5368956743002544,0.7573333333333333,0.4644167278063096,0.6361809045226131,0.20557990670204163,0.2577223785387145,3.893225899999379
46,0.0002849709158754263,0.04947765148532243,,0.06733185508184963,0.11159789562225342,0.7817904070996925,0.5580569257997533,0.54911131898971,0.7857777777777778,0.5135608048993876,0.5899497487437186,0.19887346029281616,0.246646977742513,4.768771999995806
47,0.0002838144688419726,0.04963502080904113,,0.06653557726998388,0.13166488707065582,0.7814625194445839,0.5585287936559991,0.5418760469011725,0.7568888888888889,0.4644651830581479,0.650251256281407,0.2042592614889145,0.2564337517287997,3.9770986000003177
48,0.00028261771753955065,0.04958412064998238,,0.06372590841334543,0.12634910643100739,0.7827299120423803,0.5602675136287352,0.5487860742098031,0.7811111111111111,0.5042087542087542,0.6020100502512563,0.20422911643981934,0.2570413171781434,4.5663665999964
49,0.0002813810265102002,0.04940227405340583,,0.06347605930986228,0.10590360313653946,0.7822394425766493,0.5592414669881984,0.5531505531505532,0.7935555555555556,0.5304428044280443,0.5778894472361809,0.19515155255794525,0.2408071069187588,3.944814900001802
50,0.0002801047724619891,0.04957990224162737,,0.0634065981908345,0.08753623068332672,0.7825453945906422,0.5594121615220511,0.5404236921746649,0.7637777777777778,0.47420333839150225,0.628140703517588,0.20453019440174103,0.25591095596551894,4.136874499999976
51,0.00027878934415426367,0.04926885572480567,,0.06152954191705327,0.08592579513788223,0.7821072552491415,0.5587575623258468,0.53800170794193,0.7595555555555555,0.46770601336302897,0.6331658291457286,0.20586200058460236,0.2596823680268393,3.8003323000011733
52,0.0002774351422792292,0.0494357172721698,,0.06286200112950655,0.12598556280136108,0.7836816034523544,0.559508141812564,0.5391605365642579,0.7633333333333333,0.4734042553191489,0.6261306532663317,0.20563574135303497,0.2600052738520834,3.8456164999952307
53,0.00027604257933989544,0.049259723290617084,,0.06535672263046842,0.11292880028486252,0.7825518462497939,0.5597288230836719,0.541991341991342,0.7648888888888888,0.47604562737642586,0.629145728643216,0.2101970911026001,0.2655753103825781,3.992050599998038
54,0.00027461207952442365,0.04938526318213086,,0.0621165856719017,0.11656777560710907,0.7818857482849338,0.560195783512678,0.5444100751215201,0.7708888888888888,0.48580441640378547,0.6190954773869347,0.203693225979805,0.2538129122124778,4.367227300004743
55,0.0002731440785769153,0.04934900773712146,,0.05933301532526075,0.09817817807197571,0.7824195155520828,0.5586477218551749,0.5291479820627802,0.7433333333333333,0.4451303155006859,0.6522613065326633,0.20974101126194,0.266223844938808,3.9335816000020714
56,0.00027163902366467965,0.04924599646970078,,0.06453058279958772,0.10510516911745071,0.7821706248790313,0.5586032737347677,0.5391684901531729,0.766,0.47751937984496123,0.6190954773869347,0.20425963401794434,0.25704668741756015,4.30225629999768
57,0.00027009737324202297,0.049276419857769836,,0.06372589259235947,0.10984772443771362,0.7822315572154639,0.5579516164603481,0.5363598150483396,0.7548888888888889,0.46098265895953755,0.6412060301507537,0.20682784914970398,0.2613406416674456,3.904825099998561
58,0.00026851959691059815,0.04917705339598067,,0.06283144390693417,0.09498058259487152,0.7829190173406261,0.5576956183857309,0.5422535211267606,0.7688888888888888,0.48238057948316365,0.6190954773869347,0.20609696209430695,0.25974061871899495,4.3910171000025
59,0.0002669061752763602,0.049219238491337976,,0.06429268516324184,0.09754105657339096,0.7825885490218568,0.5556142921556463,0.5317627261253681,0.7526666666666667,0.4573082489146165,0.6351758793969849,0.2063821256160736,0.25958337325188846,3.944405900001584
60,0.0002652575998031682,0.04923300541661404,,0.06613205630838136,0.10176960378885269,0.7829927096251585,0.5566982206019131,0.544874715261959,0.778,0.49833333333333335,0.6010050251256281,0.20298635959625244,0.2548303695519765,4.637850800005253
61,0.00026357437266308164,0.04918188868481436,,0.06355614610660223,0.1080360859632492,0.7815326274740321,0.5563442990418737,0.5369718309859155,0.7662222222222222,0.47768206734534063,0.6130653266331658,0.20189158618450165,0.2507569579217169,3.8977206999988994
62,0.000261857006583393,0.04912356052685667,,0.06234665960073471,0.09361786395311356,0.7829492684535373,0.557301515573335,0.5417201540436457,0.762,0.47168405365126675,0.6361809045226131,0.20234565436840057,0.2506517198483149,4.175651099998504
63,0.0002601060246904468,0.048958337509337764,,0.06091776352237772,0.0936741903424263,0.7826999476698758,0.5559198390146116,0.542649727767695,0.776,0.4946236559139785,0.6010050251256281,0.1989128142595291,0.24631189453932975,3.7384919000032824
64,0.0002583219603502897,0.04913233703485242,,0.06319366386275233,0.10729913413524628,0.7827349299994982,0.5592421163699682,0.5309299467431381,0.7455555555555555,0.44813278008298757,0.6512562814070352,0.20590466260910034,0.25959207442402843,4.534492499995395
65,0.0002565053570062023,0.04909913968524815,,0.06363764823770818,0.09965397417545319,0.7819716270367529,0.5566229468458314,0.5256622516556292,0.7453333333333333,0.4468684025334272,0.6381909547738693,0.2070547342300415,0.2596515489386188,3.9943410999985645
66,0.00025465676801316107,0.0490039552067533,,0.059201082605638625,0.09799084812402725,0.7829795195664484,0.5564898516930269,0.5417766051011433,0.7684444444444445,0.48162627052384677,0.6190954773869347,0.20279693603515625,0.25385659933090204,4.174295999997412
67,0.000252776756469281,0.04907467570385815,,0.0611785847555708,0.0916706845164299,0.7826314167126647,0.5583367870865509,0.5338809034907598,0.7477777777777778,0.4513888888888889,0.6532663316582915,0.2026522308588028,0.25202906576792394,3.912519900004554
68,0.00025086589504429044,0.049093515048792336,,0.062390013977333354,0.11547290533781052,0.7825043907124782,0.5560645522870311,0.5409762651141962,0.7722222222222223,0.4878836833602585,0.607035175879397,0.2006670981645584,0.24882943772938518,4.663087500004622
69,0.0002489247658050903,0.04890760158499082,,0.061774720426326916,0.10881204903125763,0.7818127728514184,0.5555135215687537,0.5248904818797292,0.7348888888888889,0.4346965699208443,0.6623115577889447,0.20913581550121307,0.26323857106433973,3.946872300002724
70,0.00024695396003845103,0.048929939299453926,,0.061143452416599534,0.0979326143860817,0.7806927648226868,0.5533403195869867,0.5304721030042918,0.7568888888888889,0.46292134831460674,0.6211055276381909,0.20536382496356964,0.25690530293848785,4.167176099996141
71,0.00024495407807090085,0.0489890184023498,,0.059832792453191896,0.09403230994939804,0.7805749145155162,0.556341511921479,0.5366269165247018,0.7582222222222222,0.4656319290465632,0.6331658291457286,0.20547915995121002,0.2567088566819827,3.8859410000004573
72,0.00024292572908586022,0.048982395250120284,,0.06461725085053915,0.09740632772445679,0.7826414526269005,0.5595581635739894,0.538527397260274,0.7604444444444445,0.4690529455630127,0.6321608040201006,0.20204487442970276,0.2523606963190768,4.280010199996468
